source,name,category,average_rating,price_range,latitude,longitude,description
OpenStreetMap,Talamban Covered Court,pitch,,,10.3695844,123.9169445,
OpenStreetMap,Millenium Park,park,,,10.3247205,123.9678455,
OpenStreetMap,Ligaya Garden,garden,,,10.3298216,123.9438617,
OpenStreetMap,Sheraton Cebu Mactan Resort,resort,,,10.3214729,124.0360036,
OpenStreetMap,Palmbeach Resort and Spa,resort,,,10.3156156,124.0284478,
OpenStreetMap,Chateau By The Sea,resort,,,10.3145064,124.0270465,
OpenStreetMap,Acacia Grill and Restaurant,restaurant,,,10.1080104,123.6562991,
OpenStreetMap,The Padgett Place,hotel,,,10.3219284,123.9003459,
OpenStreetMap,La Paloma Basketball Court,pitch,,,10.3017074,123.8746957,
OpenStreetMap,La Paloma Tennis Court,pitch,,,10.3016971,123.8744711,
OpenStreetMap,Sabina's Dormitory,apartment,,,10.2981785,123.8815561,
OpenStreetMap,La Patria de Cebu,building,,,10.2952289,123.903685,
OpenStreetMap,Brgy. San Roque Gym,sports_hall,,,10.2954811,123.9043181,
OpenStreetMap,Base Gymnasium,sports_hall,,,10.3155007,123.9702047,
OpenStreetMap,Naga Public Swimming Pool,swimming_pool,,,10.2095439,123.760159,Naga Public Swimming Pool 50 m
OpenStreetMap,Pasilong sa Naga,park,,,10.2083128,123.7591155,
OpenStreetMap,Museo Sugbo,museum,,,10.3038276,123.9066997,
OpenStreetMap,Museum of Philippine History,museum,,,10.3040486,123.9067549,
OpenStreetMap,National Museum,museum,,,10.303653,123.9068343,
OpenStreetMap,Plaza Hamabar,park,,,10.296045,123.9038137,
OpenStreetMap,San Nicolas Parish Gym,sports_hall,,,10.2927985,123.8920619,
OpenStreetMap,Suba Basketball Court,pitch,,,10.2905896,123.8938264,
OpenStreetMap,Cebu City Sports Institute,sports_hall,,,10.2927213,123.890861,
OpenStreetMap,Sawang Calero Gym,sports_hall,,,10.2913039,123.891519,
OpenStreetMap,Plaza Sugbu,park,,,10.2934258,123.9019016,
OpenStreetMap,Don Bosco Youth Center Covered Court,pitch,,,10.2895712,123.8958382,
OpenStreetMap,Sky Park,park,,,10.2808623,123.880679,
OpenStreetMap,Sky Park,park,,,10.2828302,123.8805554,
OpenStreetMap,Binaliw Covered court,pitch,,,10.4146865,123.9059332,
OpenStreetMap,Cebu Yacht Club,marina,,,10.3290224,123.9762746,
OpenStreetMap,Cordova Sports Complex,sports_hall,,,10.2505718,123.9497538,
OpenStreetMap,Gabi Covered Court,sports_hall,,,10.2629065,123.9605299,
OpenStreetMap,7 Days Inn,hotel,,,10.2988311,123.8878367,
OpenStreetMap,Adelfa Hotel,hotel,,,10.3104098,123.890508,
OpenStreetMap,Crown Regency Hotel & Towers in Cebu,hotel,,,10.3080075,123.8942119,
OpenStreetMap,Hotel Plus,hotel,,,10.3131086,123.8905917,
OpenStreetMap,Paril Sports Complex,sports_hall,,,10.4746797,123.916033,
OpenStreetMap,Mabini Covered Court,sports_hall,,,10.452522,123.9188556,
OpenStreetMap,Cebu City Sports Complex,sports_centre,,,10.3005385,123.8950365,
OpenStreetMap,Archdiocesan Museum of Cebu,museum,,,10.29606,123.9034003,
OpenStreetMap,Salt Water Swimming Lagoon,swimming_pool,,,10.2542998,123.9606036,
OpenStreetMap,New Bago Covered Court,sports_hall,,,10.6249924,123.7636369,
OpenStreetMap,Santa Lucia Covered Court,sports_hall,,,10.6423765,123.7540787,
OpenStreetMap,Sacsac Basketball Court,pitch,,,10.5389966,123.8921148,
OpenStreetMap,Cebu Safari and Adventure Park,zoo,,,10.5887128,123.9613071,
OpenStreetMap,Looc Norte Covered Court,sports_hall,,,10.571699,123.7271772,
OpenStreetMap,Casa Tierra,hotel,,,10.4377571,123.8689853,
OpenStreetMap,Adlaon Sports Complex,sports_hall,,,10.4366967,123.8687192,
OpenStreetMap,Stella Maris Seafarer Center,hostel,,,10.303146,123.9142748,
OpenStreetMap,Temple of Leah,theme_park,,,10.3688693,123.8733176,
OpenStreetMap,Senen's Mountain Resort,resort,,,10.4355144,123.9846564,
OpenStreetMap,Cebu Quincentennial Hotel,hotel,,,10.3200991,123.9092379,
OpenStreetMap,Mezzo Hotel,hotel,,,10.3218305,123.9139081,
OpenStreetMap,Shakey's,restaurant,,,10.325912,123.916414,
OpenStreetMap,88th Avenue,apartment,,,10.3275921,123.9101163,
OpenStreetMap,Residencia Edades,hotel,,,10.329771,123.9025295,
OpenStreetMap,The Pyramid,restaurant,,,10.3314686,123.9050764,
OpenStreetMap,Yakski Barbeque,restaurant,,,10.3312599,123.905572,
OpenStreetMap,Savors of Siam,restaurant,,,10.3337175,123.9104353,
OpenStreetMap,PAREF Springdale Football Field,pitch,,,10.3264997,123.8993186,
OpenStreetMap,Prestigio Hotel and Apartments,hotel,,,10.330073,123.8973998,
OpenStreetMap,Department of Agriculture Garden,garden,,,10.3393047,123.9458502,
OpenStreetMap,Lacida Boarding House,hostel,,,10.2869499,123.875493,
OpenStreetMap,Kasambagan,pitch,,,10.3375939,123.9121543,
OpenStreetMap,Holiday Spa Pool,swimming_pool,,,10.329913,123.9109026,
OpenStreetMap,Alumnos Covered Court,sports_hall,,,10.2844976,123.8735132,
OpenStreetMap,Q-Park Shrine,attraction,,,10.4791169,123.999206,
OpenStreetMap,Mulao Covered Court,sports_hall,,,10.4787027,123.9450403,
OpenStreetMap,Metro Park Hotel,hotel,,,10.3313739,123.9027078,
OpenStreetMap,The Verandas,park,,,10.324708,123.8654027,
OpenStreetMap,Taptap Sports Complex,sports_centre,,,10.4315372,123.849239,
OpenStreetMap,Tagbao Covered Court,sports_centre,,,10.4428539,123.8408024,
OpenStreetMap,Consolacion Municipal Covered Court,sports_hall,,,10.3768995,123.9572597,
OpenStreetMap,Purok 8 Basketball Court,pitch,,,10.3215785,123.895755,
OpenStreetMap,Vibo Place,attraction,,,10.3184493,123.8962873,
OpenStreetMap,Sinsin Gymnasium,sports_hall,,,10.3471227,123.782284,
OpenStreetMap,Buhisan Gymnasium,sports_hall,,,10.3046496,123.8586057,
OpenStreetMap,Bulak,community_centre,,,10.0417499,123.5040214,
OpenStreetMap,Cogon Covered Court,sports_hall,,,10.2685459,123.7398237,
OpenStreetMap,Bulacao Sports & Activity Center,sports_centre,,,10.2722852,123.843235,
OpenStreetMap,Lagtang Barangay Gymnasium,sports_hall,,,10.26653,123.8333886,
OpenStreetMap,West 35 Eco Mountain Resort,resort,,,10.4411417,123.7872411,
OpenStreetMap,Leope Grand Hotel,hotel,,,10.3255559,123.9278341,
OpenStreetMap,Kinabarkadahan,restaurant,,,10.3023958,123.8929059,
OpenStreetMap,San Jose Sports Center,sports_hall,,,10.3790752,123.9166058,
OpenStreetMap,Bacayan Sports Complex & Recreation Center,sports_hall,,,10.387087,123.9218589,
OpenStreetMap,Tayud Gym,sports_hall,,,10.3817476,123.9962663,
OpenStreetMap,Allure Hotel & Suites,hotel,,,10.3387837,123.9290768,
OpenStreetMap,Tejero Sports Complex,sports_centre,,,10.3016299,123.9088325,
OpenStreetMap,Amihan Hotel,hotel,,,10.3051904,123.9135574,
OpenStreetMap,Covered Court,sports_centre,,,10.2959682,123.8800608,
OpenStreetMap,Kiansang-an Pardo Complex,sports_hall,,,10.2804258,123.8590381,
OpenStreetMap,Flores Gym,sports_hall,,,10.7196836,124.0149679,
OpenStreetMap,Lamac Covered Court,sports_centre,,,10.2720707,123.6668132,
OpenStreetMap,Campusong Covered Court,sports_hall,,,10.8067,124.0294909,
OpenStreetMap,Pamutan Covered Court,sports_hall,,,10.3326474,123.8335017,
OpenStreetMap,Macapso Covered Court,sports_hall,,,10.3783033,123.3323247,
OpenStreetMap,Budlaan Coverd Court,pitch,,,10.378918,123.8858997,
OpenStreetMap,ECAP Park,attraction,,,10.3829411,123.6501823,
OpenStreetMap,Toledo City Plaza,park,,,10.3748978,123.6343775,
OpenStreetMap,Sagay Covered Court,sports_hall,,,10.854155,123.9823321,
OpenStreetMap,Busay Holiday Pools,resort,,,10.3797878,123.867731,
OpenStreetMap,Tepanee Beach Resort,spa_resort,,,11.3272739,124.1123357,"Malapascua is the beautiful little island of the Philippines that hosts Tepanee: an intimate and welcoming resort where you will have the opportunity to spend an unforgettable holiday of relaxation and diving, enriched by a tasty food and wine proposal."
OpenStreetMap,Sambag Covered Court,sports_hall,,,10.9511479,124.0081119,
OpenStreetMap,Claro L. Mendoza Cultural & Sports Center,sports_hall,,,10.9165972,123.9975574,
OpenStreetMap,Sto. Rosario Basketball Court,pitch,,,11.0538311,124.0053099,
OpenStreetMap,Unity Park,park,,,10.3747063,123.6353764,
OpenStreetMap,Tangke Covered Court,sports_hall,,,10.2162625,123.7532245,
OpenStreetMap,Bird Hide № 2,shelter,,,10.2411246,124.0266735,
OpenStreetMap,Olango Island Wildlife Sanctuary,nature_reserve,,,10.2439274,124.0342244,
OpenStreetMap,Severino Judilla Auditorium,sports_hall,,,10.1948874,123.7466184,
OpenStreetMap,Poblacion Covered Court,pitch,,,11.1278969,123.9601777,
OpenStreetMap,Uling Covered Court,sports_hall,,,10.2802742,123.7110218,
OpenStreetMap,Tabogon Town Plaza,park,,,10.9398464,124.0277232,
OpenStreetMap,Mt. Manunggal campsite,camp_site,,,10.4502472,123.8137672,
OpenStreetMap,Bokawe Covered Court,sports_centre,,,10.3469804,123.8405619,
OpenStreetMap,Carcar Museum and former Dispensary,museum,,,10.1058935,123.6409578,
OpenStreetMap,Padre Anastacio del Corro Building,building,,,10.1062673,123.6405121,
OpenStreetMap,Carcar Parish Convent,building,,,10.1055691,123.6401197,
OpenStreetMap,Saint Catherine of Alexandria Parish,place_of_worship,,,10.1060188,123.6401609,
OpenStreetMap,Ocaña Covered Court,sports_hall,,,10.0658073,123.6274609,
OpenStreetMap,Sibonga Heritage Park,park,,,10.0162936,123.6198746,
OpenStreetMap,Sibonga Cockpit Arena,pitch,,,10.0211718,123.6192102,
OpenStreetMap,Sabang Covered Court,sports_hall,,,10.0316511,123.6184791,
OpenStreetMap,Sangi Covered Court,sports_hall,,,10.387042,123.6521704,
OpenStreetMap,San Vicente Sports Complex,sports_centre,,,10.2577576,124.0342944,
OpenStreetMap,Bato Basketball Court,pitch,,,10.0139179,123.5805274,
OpenStreetMap,Movenpick Hotel and Resort,resort,,,10.310352,124.0238949,
OpenStreetMap,Plantation Bay Resort,resort,,,10.2613897,123.9826292,
OpenStreetMap,Dugoan Basketball Court,pitch,,,10.0154747,123.5319877,
OpenStreetMap,Agila Resort,resort,,,10.2575775,123.9639503,
OpenStreetMap,Solea Mactan Hotel,hotel,,,10.2552832,123.959289,
OpenStreetMap,Best Western Resort,hotel,,,10.2554917,123.9602407,
OpenStreetMap,Solea Mactan Cebu,resort,,,10.2545455,123.9602613,
OpenStreetMap,Tabunan Covered Court,sports_hall,,,10.4407945,123.8208118,
OpenStreetMap,Juan Climaco Sr. Gymnasium,sports_hall,,,10.352016,123.6662683,
OpenStreetMap,Arpili Covered Court,sports_hall,,,10.4577543,123.6878349,
OpenStreetMap,Buanoy Covered Court,sports_hall,,,10.4686538,123.7010222,
OpenStreetMap,Aliwanay Park,park,,,10.5018552,123.7143401,
OpenStreetMap,Balamban Gymnasium,sports_hall,,,10.5052405,123.7137374,
OpenStreetMap,Cantu-od Sports Complex,sports_hall,,,10.525856,123.7195308,
OpenStreetMap,Coco Seaview Beach Resort,beach_resort,,,10.5424958,123.7045559,
OpenStreetMap,Cabo San Miguiel Beach Resort,beach_resort,,,10.5457974,123.7068412,
OpenStreetMap,Owakiki Beach Resort,beach_resort,,,10.547769,123.7088101,
OpenStreetMap,Crown Regency Hotel,hotel,,,10.3056066,123.9597606,
OpenStreetMap,Rafi Kool Adventure Camp,camp_site,,,10.4794086,123.7603608,
OpenStreetMap,Pine Tree Mountain Resort,resort,,,10.4258812,123.7758582,
OpenStreetMap,JVR Island in the Sky Resort,resort,,,10.4314613,123.7756969,
OpenStreetMap,Gaas Gymnasium,sports_centre,,,10.4243622,123.7856358,
OpenStreetMap,Hingatmonan Covered Court,sports_centre,,,10.517616,123.7577734,
OpenStreetMap,Luca Covered Court,sports_hall,,,10.5118468,123.8237341,
OpenStreetMap,Guba Sports Complex,sports_centre,,,10.4291434,123.8886535,
OpenStreetMap,Agsungot Sports Complex,sports_centre,,,10.4348802,123.909868,
OpenStreetMap,Agsungot Cockpit,yes,,,10.4349597,123.9088637,
OpenStreetMap,Costabella,resort,,,10.2878883,124.006106,
OpenStreetMap,Asturias Lodging House,guest_house,,,10.5661267,123.7150339,
OpenStreetMap,San Roque Sports Complex,sports_hall,,,10.6022577,123.7419589,
OpenStreetMap,Tubigagmanok Barangay Gymnasium,sports_hall,,,10.6090285,123.7448381,
OpenStreetMap,Bago Covered Court,sports_hall,,,10.623767,123.7719653,
OpenStreetMap,Fortaliza Covered Court,pitch,,,10.6652607,123.7973482,
OpenStreetMap,Molobolo Cold Spring,picnic_site,,,10.6921706,123.7918562,
OpenStreetMap,Tuburan Sports Complex,sports_hall,,,10.7280019,123.8246911,
OpenStreetMap,Dayangs Pension Haus,guest_house,,,10.727602,123.8239361,
OpenStreetMap,Poblacion Ⅱ,sports_hall,,,10.72753,123.8291494,
OpenStreetMap,Bagasawe Covered Court,sports_hall,,,10.7633683,123.8388729,
OpenStreetMap,Putat Sports & Cultural Center,sports_hall,,,10.7865213,123.8472503,
OpenStreetMap,Cebu White Sands Resort and Spa,resort,,,10.286563,123.9988973,
OpenStreetMap,HanaPot,restaurant,,,10.2866865,123.9978359,
OpenStreetMap,Korean Restuarant,restaurant,,,10.2863674,123.9982217,
OpenStreetMap,CCC Musuem,museum,,,10.3132463,123.7053923,
OpenStreetMap,Biga Covered Court,sports_hall,,,10.34728,123.7286372,
OpenStreetMap,Loay Covered Court,sports_hall,,,10.3278268,123.7602514,
OpenStreetMap,Chateau Blanc,resort,,,10.3390925,123.844268,
OpenStreetMap,Ronda Municipal Gymnasium,pitch,,,10.0007607,123.4082377,
OpenStreetMap,Jaclupan Covered Court,sports_hall,,,10.301096,123.8175624,
OpenStreetMap,Maghaway Covered Court,sports_centre,,,10.2785183,123.8161996,
OpenStreetMap,Talisay Landing,attraction,,,10.2418314,123.8490558,
OpenStreetMap,Talisay City Plaza,park,,,10.242717,123.8488868,
OpenStreetMap,Tangil Barangay Gymnasium,sports_hall,,,10.0694439,123.4476895,
OpenStreetMap,Cabatbatan Basketball Court,pitch,,,10.3401398,123.8177799,
OpenStreetMap,Malolos Covered Court,sports_hall,,,10.1606808,123.5639518,
OpenStreetMap,Tigbawan Covered Court,sports_hall,,,10.8780719,123.8873796,
OpenStreetMap,Ilihan Cockpit,pitch,,,10.3776322,123.6589909,
OpenStreetMap,Media Once Covered Court,sports_hall,,,10.3300926,123.6772066,
OpenStreetMap,Buenavista Covered Court,sports_hall,,,10.1723742,123.6181172,
OpenStreetMap,Carl Vinson Apura Gym,pitch,,,10.1002045,123.6630961,
OpenStreetMap,San Fernando Sports Complex,sports_centre,,,10.1626899,123.7076937,
OpenStreetMap,Cebu Hidden Paradise Mountain Village Resort,resort,,,10.2071991,123.6936415,
OpenStreetMap,Asmara Tennis,pitch,,,10.3447546,123.9109844,
OpenStreetMap,Paradise Beach,attraction,,,11.1464745,123.7794171,
OpenStreetMap,Daanlungsod Covered Court,sports_hall,,,10.3873944,123.6477675,
OpenStreetMap,Capilla Santa Ana Museum,museum,,,10.3702127,123.6274597,
OpenStreetMap,Poog Cockpit Arena,pitch,,,10.3146537,123.693042,
OpenStreetMap,Taas Cafe,cafe,,,10.3550944,123.9105804,
OpenStreetMap,General Climaco Covered Court,sports_hall,,,10.3725612,123.7158724,
OpenStreetMap,Apas Sports Covered Court,sports_hall,,,10.3373858,123.9046253,
OpenStreetMap,Curbada dela Maria,resort,,,10.1865916,123.5552878,
OpenStreetMap,Celestial Garden,park,,,10.3143747,123.8671913,
OpenStreetMap,908 Salinas Suites,apartment,,,10.333728,123.8946284,"Convenient and affordable place, offers guests a pleasant and relaxing stay in cozy and plush rooms."
OpenStreetMap,Springpark Mountain Resort,resort,,,10.3050053,123.7355053,
OpenStreetMap,Baguio de Cebu Eco-Mountain Park Adventure,park,,,10.4531826,123.8140552,
OpenStreetMap,Taytay Gym,sports_hall,,,10.1401938,124.1664501,
OpenStreetMap,Tambayan sa lacion - Food Park,restaurant,,,10.3806587,123.9673246,
OpenStreetMap,Trillium Residences,apartment,,,10.320361,123.9016398,
OpenStreetMap,Live Cafe Mac,restaurant,,,10.3266637,123.9174889,
OpenStreetMap,Casa Gorordo Museum,museum,,,10.2999005,123.9048301,"Built in the 1850s, this former residence of Juan Gorordo offers guided tours, a cafe & a gift shop."
OpenStreetMap,Jandayan Norte Gym,sports_hall,,,10.1678208,124.1738323,
OpenStreetMap,Handumon Gym,sports_hall,,,10.169727,124.1777037,
OpenStreetMap,Family park pool,swimming_pool,,,10.3593075,123.9110045,
OpenStreetMap,El Salvador Pool,swimming_pool,,,10.4974259,124.0315673,
OpenStreetMap,El Salvador Beach Resort,beach_resort,,,10.4973407,124.0318695,
OpenStreetMap,San Carlos Tennis Court,sports_centre,,,10.4900768,123.4110722,
OpenStreetMap,Magellan Monument,memorial,,,10.310821,124.0152253,
OpenStreetMap,Azienda de Milan Club House Swimming Pool,swimming_pool,,,10.2724542,123.8178336,"Swimming P200 for adults, P150 for kids "
OpenStreetMap,Motel,motel,,,10.2590142,123.8697963,
OpenStreetMap,San Rafael,pitch,,,10.2585312,123.8684719,
OpenStreetMap,Buaya Covered Court,sports_hall,,,10.3165837,123.9928176,
OpenStreetMap,PIF Center Basketball Court,pitch,,,10.3721078,123.9146521,
OpenStreetMap,Anthurium Inn,hotel,,,10.3101845,123.9958134,
OpenStreetMap,Santoni's Place,hotel,,,10.3230785,123.9123837,
OpenStreetMap,Kanyuko Evacuation Center,sports_hall,,,10.0912882,123.4646092,
OpenStreetMap,Kantubaon Covered Court,sports_hall,,,10.8785429,123.9264259,
OpenStreetMap,Europe,restaurant,,,10.3289093,123.9092706,
OpenStreetMap,Nasingin Gym,sports_hall,,,10.1803896,124.1343311,
OpenStreetMap,Lake Bensis Campsite,camp_site,,,10.3512725,123.7680249,
OpenStreetMap,V&G Playground,playground,,,10.3734989,123.9619663,
OpenStreetMap,Naga City Tennis Courts,sports_hall,,,10.2091029,123.7600555,
OpenStreetMap,Lawaan Multipurpose Gym,sports_hall,,,10.2586996,123.8217658,
OpenStreetMap,Mercado Heritage House,yes,,,10.1044472,123.6413646,
OpenStreetMap,Norkis Cyber Park,park,,,10.3240624,123.944411,
OpenStreetMap,Cogon Cruz Covered Court,sports_hall,,,10.5152704,124.0083057,
OpenStreetMap,Kalubihan Mini Park,park,,,10.3820335,123.6414284,
OpenStreetMap,Saint John of Sahagun Mini Park,park,,,10.3745528,123.6349528,
OpenStreetMap,Vito Church,attraction,,,10.9034147,123.515147,
OpenStreetMap,Cogon Gym,sports_hall,,,10.4565498,124.0090148,
OpenStreetMap,Capitol Central Hotel and Suites,hotel,,,10.3163297,123.8919273,
OpenStreetMap,Pitogo Gym,sports_hall,,,10.382489,123.9711126,
OpenStreetMap,Luyo Basketball Court,pitch,,,10.0927614,123.4911622,
OpenStreetMap,Silmugi River Park,park,,,10.8419006,124.0332473,
OpenStreetMap,Mabunao Covered Court,sports_hall,,,10.8477623,123.9192735,
OpenStreetMap,Panas Covered Court,sports_hall,,,10.446461,123.930649,
OpenStreetMap,Bangkito Basketball Court,pitch,,,10.6022441,123.8999833,
OpenStreetMap,Kanlunsing Basketball Court,pitch,,,10.618787,123.8921293,
OpenStreetMap,Pili Basketball Court,pitch,,,10.5776217,123.8953987,
OpenStreetMap,Sarihville Basketball Court,pitch,,,10.2427479,123.8449967,
OpenStreetMap,Snow World Cebu,theme_park,,,10.2497806,123.8000006,
OpenStreetMap,St. Peregrine Court,pitch,,,10.2372365,123.7804484,
OpenStreetMap,House of Gwapa Campsite,camp_site,,,10.3758638,123.8312401,
OpenStreetMap,Mak's View,restaurant,,,10.3794318,123.8719349,
OpenStreetMap,Food We Eat | Pungko-Pungko ta Bai,restaurant,,,10.3519818,123.9570241,
OpenStreetMap,Aldo & Mayeth,restaurant,,,10.3684042,123.9714964,
OpenStreetMap,Mother Mary,artwork,,,10.2381017,123.778575,
OpenStreetMap,Volleyball Court,pitch,,,10.2382041,123.7804215,
OpenStreetMap,Pinamungajan Town Plaza,park,,,10.2699591,123.5836879,
OpenStreetMap,Riva Ridge Subdivision Basketball Court,sports_hall,,,10.3062031,123.8709477,
OpenStreetMap,JD Residences,apartment,,,10.299732,123.8941915,
OpenStreetMap,USJR Coliseum,stadium,,,10.2909024,123.8614425,
OpenStreetMap,Seniors Citizens Park,park,,,10.4870921,123.4076252,
OpenStreetMap,Awani Hotel,hotel,,,10.4916197,123.4090724,
OpenStreetMap,7 Aside Football Field,pitch,,,10.4863351,123.4107929,
OpenStreetMap,Brgy 4 Gymnasium,sports_hall,,,10.4811188,123.4148845,
OpenStreetMap,Meditative Garden of the Sacred Heart of Jesus,park,,,10.1366766,123.6577512,"Private garden in Barangay Can-asujan, Carcar, Cebu"
OpenStreetMap,Kartzone Cebu,yes,,,10.3242423,123.9189083,
OpenStreetMap,Budlaan Multi-purpose Complex,sports_centre,,,10.3850018,123.8880283,
OpenStreetMap,Rajah Humabon Monument,memorial,,,10.2959947,123.9037666,
OpenStreetMap,Dynamic Herb-Borromeo Bros.,pitch,,,10.2600933,123.8613907,
OpenStreetMap,Psalms Coffee & Pastries Cebu,cafe,,,10.3327021,123.9437494,
OpenStreetMap,Starbucks,cafe,,,10.324388,123.973178,
OpenStreetMap,Ace Penzionne,hotel,,,10.317552,123.9621606,
OpenStreetMap,Mactan Pension House,hotel,,,10.3173942,123.9619962,
OpenStreetMap,Pung-ol Sibugay Multipurpose Complex,community_centre,,,10.3971781,123.8493973,
OpenStreetMap,Sandayong Sur Covered Court,sports_hall,,,10.4998127,123.9939652,
OpenStreetMap,Cantao-an Covered Court,sports_centre,,,10.2435763,123.7514547,
OpenStreetMap,Metro Park Hotel,hotel,,,10.3338655,123.9375589,"2017 - spacious, nice, clean, new"
OpenStreetMap,Jade Drive-inn,motel,,,10.338475,123.9236857,
OpenStreetMap,Cargotel Travel Inn,hotel,,,10.3401308,123.9251082,
OpenStreetMap,San Nicolas Proper Gym,sports_hall,,,10.296003,123.8905258,
OpenStreetMap,Mabolo Royal Hotel,hotel,,,10.3139008,123.9133513,
OpenStreetMap,Robe's Pension House,guest_house,,,10.3032384,123.8986621,
OpenStreetMap,ABC Hotel,hotel,,,10.3069555,123.8962312,
OpenStreetMap,Diplomat Hotel Cebu,hotel,,,10.3060044,123.8966887,
OpenStreetMap,Danao City Boardwalk,park,,,10.5187393,124.028964,
OpenStreetMap,Angilan Covered Court,sports_hall,,,10.2209581,123.5726042,
OpenStreetMap,Bojo Covered Court,sports_hall,,,10.2031739,123.5481038,
OpenStreetMap,Bonbon Covered Court,sports_hall,,,10.2301715,123.5581184,
OpenStreetMap,Saksak Covered Court,sports_hall,,,10.17512,123.5753535,
OpenStreetMap,Fairview Village's Tennis Court,pitch,,,10.2555556,123.833411,
OpenStreetMap,Cantibas Covered Court,sports_hall,,,10.4667077,123.7253225,
OpenStreetMap,Amancion Basketball Court,pitch,,,10.6377213,123.9179194,
OpenStreetMap,Ginabucan Basketball Court,pitch,,,10.6711837,123.9619823,
OpenStreetMap,Cuanos Covered Court,sports_hall,,,10.2862603,123.7936976,
OpenStreetMap,Hotel Sogo,hotel,,,10.2978497,123.8980561,
OpenStreetMap,CebuView Tourist Inn,hotel,,,10.2978984,123.8981538,
OpenStreetMap,Sports Park,sports_centre,,,10.4860991,123.4108201,
OpenStreetMap,Infinity Pool,swimming_pool,,,10.4844376,123.4254776,
OpenStreetMap,Sugbo Mercado - Cebu Business Park,park,,,10.3136844,123.9046656,
OpenStreetMap,Basketball Court,park,,,11.216928,124.0390808,
OpenStreetMap,Panghagban Gym,pitch,,,10.0067581,124.1691402,
OpenStreetMap,Lantawan Basketball Court,pitch,,,10.1696326,123.6534506,
OpenStreetMap,Toledo City Sports Complex,sports_centre,,,10.3836346,123.6523274,
OpenStreetMap,Ilihan Covered Court,sports_hall,,,10.3825318,123.6589219,
OpenStreetMap,Matab-ang Covered Court,sports_hall,,,10.4320757,123.6711184,
OpenStreetMap,Poog Covered Court,sports_hall,,,10.322531,123.6848613,
OpenStreetMap,Sam-ang Covered Court,sports_hall,,,10.3395055,123.6590008,
OpenStreetMap,Talavera Covered Court,sports_hall,,,10.4100126,123.6635511,
OpenStreetMap,Kapasar Gymnasium,sports_hall,,,10.368311,123.901123,
OpenStreetMap,Sirao Sports Complex,sports_hall,,,10.4118271,123.8778463,
OpenStreetMap,Pulangbato Covered Court,sports_hall,,,10.3975701,123.9063788,
OpenStreetMap,Guinacot Covered Court,sports_hall,,,10.5252954,123.9998283,
OpenStreetMap,Mainit Covered Court,sports_hall,,,10.2170969,123.7314928,
OpenStreetMap,Talima Gym,sports_hall,,,10.2737872,124.0584633,
OpenStreetMap,Bakyawan Covered Court,sports_hall,,,10.6391056,123.8237094,
OpenStreetMap,Kagba-o Covered Court,sports_hall,,,10.6350872,123.8164046,
OpenStreetMap,Barangay Ⅴ Gym,sports_hall,,,10.7239553,123.8272865,
OpenStreetMap,Cogon Covered Court,sports_hall,,,10.7123541,123.8285507,
OpenStreetMap,Anacleto C. Aranco Memorial Sports & Cultural Center,sports_hall,,,10.782552,123.9410829,
OpenStreetMap,Easy Vacation House,beach_resort,,,10.7395832,124.0097435,
OpenStreetMap,Toribio Montejo Sr. Sports Complex,sports_hall,,,10.8033934,123.9363922,
OpenStreetMap,Maria Cristina Arcade,apartment,,,10.3155672,123.8945877,
OpenStreetMap,Olivo Covered Court,sports_hall,,,10.8644808,123.8823015,
OpenStreetMap,Tabunok Covered Court,sports_hall,,,10.8503471,123.8765515,
OpenStreetMap,Anopog Covered Court,sports_hall,,,10.2997751,123.6252324,
OpenStreetMap,Sudlon I Sports Complex,sports_hall,,,10.3617461,123.7892889,
OpenStreetMap,Sudlon II Sports Complex,sports_hall,,,10.375574,123.787337,
OpenStreetMap,Camugao Covered Court,sports_hall,,,10.2921067,123.6521514,
OpenStreetMap,Punod Covered Court,sports_hall,,,10.2785044,123.6392869,
OpenStreetMap,Rizal Covered Court,sports_hall,,,10.3043369,123.5998328,
OpenStreetMap,Tanibag Covered Court,sports_hall,,,10.3202875,123.6095634,
OpenStreetMap,Kanlim-ao Covered Court,sports_hall,,,10.8568352,123.9327811,
OpenStreetMap,Bug-ang Gym,sports_hall,,,10.7149008,123.3767926,
OpenStreetMap,Ermita Resto,restaurant,,,10.479678,123.4223348,
OpenStreetMap,Tabunok Sports Complex,sports_hall,,,10.2611947,123.8380334,
OpenStreetMap,Lantaw Floating Restaurant,restaurant,,,10.2556239,123.9328582,
OpenStreetMap,Bogo City Public Playground,childcare,,,11.0517546,124.0037134,
OpenStreetMap,Canamucan Gym,sports_hall,,,10.4612524,124.0145972,
OpenStreetMap,815 Cafe,cafe,,,10.436247,123.7809767,
OpenStreetMap,Basak Gym,sports_hall,,,10.4864067,123.9717773,
OpenStreetMap,Dawis Sur Covered Court,sports_hall,,,10.5680836,124.0214386,
OpenStreetMap,Dunggo-an Gym,sports_hall,,,10.5534701,124.0221918,
OpenStreetMap,Carmen Sports Complex,sports_centre,,,10.5855299,124.0188525,
OpenStreetMap,Old Poblacion Gym,sports_hall,,,10.8334655,123.5513962,
OpenStreetMap,Alegria Barangay Gymnasium,sports_hall,,,10.256754,123.959095,
OpenStreetMap,Suba-Basbas Gym,sports_hall,,,10.2632467,123.9710523,
OpenStreetMap,Dayhagon Covered Court,sports_hall,,,11.0788922,123.9746585,
