user_id,user_type,google_place_id,rating
u025,history_buff,ChIJq7kHmFZ4qTMROLtDWZlh1yM,3.03
u025,history_buff,ChIJUfCdFT1nqDMRRkkRFnT_Oek,2.03
u025,history_buff,ChIJAUcc3zSXqTMR6E6jrOLk728,3.61
u025,history_buff,ChIJj7Op3Xy7qTMRX3GDH0PMHaM,1.43
u025,history_buff,ChIJz9Y5qGmZqTMRl2Lc5DD9XmM,3.55
u025,history_buff,ChIJ-xuu4Hq7qTMRTQKJtzK8dhI,2.23
u025,history_buff,ChIJ8RtLpW-bqTMRTGQRKoauawU,2.16
u025,history_buff,ChIJgdHK9fedqTMRjVz01w_oFj0,1.76
u025,history_buff,ChIJK7Jd7xWZqTMRv1lhz-p5i2g,2.57
u025,history_buff,ChIJxZmjGUaZqTMRR5u5Tob6zGI,2.29
u025,history_buff,ChIJt0v6Yk2ZqTMRJYks04He-RY,1.4
u025,history_buff,ChIJP29DZsOZqTMRyi5f6kTCqag,2.08
u025,history_buff,ChIJbUrAhEaZqTMR9e-HBedkeII,1.62
u025,history_buff,ChIJR6QkSf-bqTMR3KyMryTm72I,2.08
u026,history_buff,ChIJdZVg9F6ZqTMRbU7ErBLR6vU,5.0
u026,history_buff,ChIJkRLIDF2ZqTMRYsvjh5V6j3M,4.38
u026,history_buff,ChIJXZDS_wqcqTMRtjB3-gvX4X4,4.67
u026,history_buff,ChIJadEVV0yZqTMRekT3PI-8Jwc,2.3
u026,history_buff,ChIJ__-v5-GbqTMRZsiTt-BnJLw,4.29
u026,history_buff,ChIJT7kt7uGbqTMRE9pS3Ayv3ao,3.87
u026,history_buff,ChIJ0_q_fuGbqTMR7Jtr5sWh-hU,5.0
u026,history_buff,ChIJkdhu5OObqTMRKja-3osRDPM,4.76
u026,history_buff,ChIJEXt_JeGbqTMRBiTzDaj6YkE,5.0
u026,history_buff,ChIJQRl4S1iZqTMRZzvp3uOXAFg,5.0
u026,history_buff,ChIJZW5_y-abqTMRO1ZYVTbD6mE,4.04
u026,history_buff,ChIJ3xcIQNCXqTMR5QCimnAfri4,4.29
u026,history_buff,ChIJBcknJOGbqTMR0FI5ageqdP8,5.0
u026,history_buff,ChIJsU0lXrqbqTMRSzJaUJRJoiQ,5.0
u026,history_buff,ChIJC9HXAuGbqTMRgVdZM4RjjwE,4.54
u026,history_buff,ChIJv57vuByXqTMRVxIpurXB7Vg,4.08
u026,history_buff,ChIJb0AvS8ObqTMRiOdREpMasi0,4.74
u026,history_buff,ChIJP_YPFwq9qTMRhff__b7AQqY,4.12
u026,history_buff,ChIJM7oYEkWZqTMRTTYgCz5HUaY,3.08
u026,history_buff,ChIJ5-55wmd9qTMR6ltkkrdlwOw,3.9
u026,history_buff,ChIJD4VamGibqTMRVm86CV46lfY,4.83
u026,history_buff,ChIJ40-A7RecqTMR3k8P-RT__BU,5.0
u026,history_buff,ChIJX0FewuObqTMRpcVANk2piqg,4.5
u026,history_buff,ChIJpcoLrk6ZqTMRcExWAjIzTbo,4.91
u026,history_buff,ChIJi90hrk6ZqTMRpSo_IcOSSrU,4.93
u026,history_buff,ChIJY-TUSIGZqTMR3Wq19sd6T4o,3.73
u026,history_buff,ChIJWXXYEWh9qTMR4F1__49kG-0,4.99
u026,history_buff,ChIJfwUUEeGiqzMRDZchWloRdos,5.0
u026,history_buff,ChIJva7EA-KhqTMRXv0yKCs_kPg,2.89
u026,history_buff,ChIJRYgcrqV5qTMRatgajOsUJiE,4.2
u026,history_buff,ChIJpfi_g_WaqTMRbZPSsZ7-BsU,5.0
u026,history_buff,ChIJm1S9B92ZqTMRcvwrwgnkgN4,5.0
u026,history_buff,ChIJH2URLOaYqTMRAo6UJjq4ar0,2.22
u026,history_buff,ChIJsxkTKgCdqTMRSM0rYN4esCU,4.99
u026,history_buff,ChIJZz844hudqTMRrHiRx6mqHdk,4.82
u026,history_buff,ChIJ2cwbW-ObqTMR4tzhhkB7vR4,1.44
u026,history_buff,ChIJUx46VEmiqTMRezSBgzolhYY,2.11
u026,history_buff,ChIJC4MIgnKZqTMRWP3VNaYBOF4,2.3
u026,history_buff,ChIJu6TylIZ1qTMRGIM7rYHxmOQ,2.9
u026,history_buff,ChIJvbpuXQCjqTMRUVQdbvGrP58,2.17
u026,history_buff,ChIJv1KZujCdqTMRjVz6L1ymzuo,3.07
u026,history_buff,ChIJwe0ZcZeQqTMRcQyI7b112-M,3.19
u026,history_buff,ChIJs4prCHm6qTMR_Vc18KuwZRU,2.67
u026,history_buff,ChIJpXfpy4kNqTMRkeIWAsbO9U8,1.44
u026,history_buff,ChIJN68K4BFiqTMRvCmAZH8gmgs,2.6
u026,history_buff,ChIJE2TfT82dqTMRTyw-eL4h860,2.4
u026,history_buff,ChIJF894QDCdqTMRfO-Q5OenVLU,1.78
u026,history_buff,ChIJldAx2Al_qTMROtLD4K5oONo,2.38
u026,history_buff,ChIJA-UVq9mhqTMRLYWCoQlHlKk,1.34
u026,history_buff,ChIJxTKP1RucqTMRMaGDFg7xBYc,3.45
u026,history_buff,ChIJeZUdou-fqTMRjfzOHy-pcyA,2.27
u026,history_buff,ChIJv63SKwCfqTMRdWvwes3Vvmc,3.0
u026,history_buff,ChIJ013nv-rBqzMRWtmyu0q6lNk,3.41
u026,history_buff,ChIJ3wv5kX-ZqTMRlPSwIKPdgX8,3.38
u026,history_buff,ChIJeYNtDozaqzMRQhw7yUZhvWI,1.16
u026,history_buff,ChIJg2LOh0iZqTMRObPelomTWUo,1.65
u026,history_buff,ChIJxy08xYKZqTMR_XIipO0NY5U,3.22
u026,history_buff,ChIJUR36uMqeqTMRE5tFqW3d330,3.33
u027,history_buff,ChIJdZVg9F6ZqTMRbU7ErBLR6vU,4.48
u027,history_buff,ChIJmRDV5l6ZqTMR_TGUzibVfww,3.99
u027,history_buff,ChIJkRLIDF2ZqTMRYsvjh5V6j3M,4.43
u027,history_buff,ChIJSWEB-vehqTMRqKcQS5qhODE,1.64
u027,history_buff,ChIJQYJWH1-ZqTMRL8vTiCw8NSk,5.0
u027,history_buff,ChIJ__-v5-GbqTMRZsiTt-BnJLw,4.63
u027,history_buff,ChIJT7kt7uGbqTMRE9pS3Ayv3ao,4.44
u027,history_buff,ChIJS5JJOgadqTMRUJqM5_VlPyo,1.27
u027,history_buff,ChIJR3ruO0WfqTMRGBL1kQa3o_k,1.8
u027,history_buff,ChIJEXt_JeGbqTMRBiTzDaj6YkE,5.0
u027,history_buff,ChIJAQAAAJGdqzMRCm_lZQIGNNs,2.87
u027,history_buff,ChIJ-5U3mZehqTMRyboNdkeoXsQ,3.09
u027,history_buff,ChIJeX8MgLLYqzMRue1rgnb9bHY,1.23
u027,history_buff,ChIJe4fNPUCZqTMR5ifh0jqkDSg,1.05
u027,history_buff,ChIJOeNmWACVqzMRVj54zGvmqAc,1.57
u027,history_buff,ChIJQRl4S1iZqTMRZzvp3uOXAFg,5.0
u027,history_buff,ChIJZW5_y-abqTMRO1ZYVTbD6mE,4.09
u027,history_buff,ChIJ7QGoYuGbqTMRU-2y4Igwiyw,4.58
u027,history_buff,ChIJ3xcIQNCXqTMR5QCimnAfri4,4.11
u027,history_buff,ChIJsU0lXrqbqTMRSzJaUJRJoiQ,4.88
u027,history_buff,ChIJPTWPS_6bqTMRToHjT4WgsQY,5.0
u027,history_buff,ChIJs6m8SvabqTMRcrwULq3v-uk,3.97
u027,history_buff,ChIJkQyF2eCbqTMRT8Gue94LhzI,5.0
u027,history_buff,ChIJC9HXAuGbqTMRgVdZM4RjjwE,5.0
u027,history_buff,ChIJv57vuByXqTMRVxIpurXB7Vg,5.0
u027,history_buff,ChIJb0AvS8ObqTMRiOdREpMasi0,5.0
u027,history_buff,ChIJKyHUX_SfqzMRGnhoQMklRJY,4.75
u027,history_buff,ChIJ5-55wmd9qTMR6ltkkrdlwOw,4.92
u027,history_buff,ChIJD4VamGibqTMRVm86CV46lfY,5.0
u027,history_buff,ChIJaWQelRyXqTMRVFOehBPdGPs,4.93
u027,history_buff,ChIJX0FewuObqTMRpcVANk2piqg,4.16
u027,history_buff,ChIJi90hrk6ZqTMRpSo_IcOSSrU,4.76
u027,history_buff,ChIJVVVVWVeZqTMRl7svJzEKQdE,4.14
u027,history_buff,ChIJv5CQXACXqTMRoPabt38KtYk,4.71
u027,history_buff,ChIJY-TUSIGZqTMR3Wq19sd6T4o,5.0
u027,history_buff,ChIJfwUUEeGiqzMRDZchWloRdos,4.22
u027,history_buff,ChIJRYgcrqV5qTMRatgajOsUJiE,3.94
u027,history_buff,ChIJZar-8URlqDMRN_CRHFT0Fco,4.51
u027,history_buff,ChIJnagE7CsNqTMRFZ1wkCBdgH8,4.86
u027,history_buff,ChIJpfi_g_WaqTMRbZPSsZ7-BsU,4.22
u027,history_buff,ChIJR6nEAT-ZqTMRrs6rLtOswdk,1.6
u027,history_buff,ChIJAQAAAE2fqTMRzRCgt8lYPJQ,2.73
u027,history_buff,ChIJTTtaWgCZqTMRmExL0sIjxn8,2.37
u027,history_buff,ChIJNT-ySLOjqTMR0X8ElltDdHY,1.81
u027,history_buff,ChIJQbvakUKZqTMREmJfSE0UT84,2.82
u027,history_buff,ChIJgS9PmPehqTMRyq8XLx6sGY0,2.08
u027,history_buff,ChIJf7g2bf5xqTMRvwLSx3zHIOc,1.68
u027,history_buff,ChIJba-Hshp3qTMR1-soRg9QXsg,2.75
u027,history_buff,ChIJH1HYf8fNqTMRdMee-MDbHzk,2.88
u027,history_buff,ChIJs4prCHm6qTMR_Vc18KuwZRU,1.52
u027,history_buff,ChIJQzUaun4HqTMRxhV0lNxMGnw,2.57
u027,history_buff,ChIJ-0VkX095qTMRUjEt7d9mKhc,1.43
u027,history_buff,ChIJj7Op3Xy7qTMRX3GDH0PMHaM,2.27
u027,history_buff,ChIJKXD6cZeQqTMRwUq1gbgLimI,1.61
u027,history_buff,ChIJiwISPsGXqTMRcH4hQWrOJlc,3.58
u027,history_buff,ChIJvTK96lqfqTMRf85W9lgIVOM,5.0
u027,history_buff,ChIJT6MN1yGZqTMR3UfrE5FetKE,5.0
u027,history_buff,ChIJ05K0ulufqTMRD6TIgEY1-U8,2.04
u027,history_buff,ChIJ71beu9GbqTMRxF6GClNllcI,5.0
u027,history_buff,ChIJBdMP0hucqTMRLk-E6I6Sl04,1.44
u027,history_buff,ChIJme40sLOeqTMRwQg87MTn6AY,3.21
u027,history_buff,ChIJ6TRaEUWZqTMRlloIrB56UHM,3.0
u027,history_buff,ChIJ69rb5DeZqTMRfNGBX2itk9U,2.27
u027,history_buff,ChIJTU-bAzeZqTMRj14oIniY1AI,1.69
u027,history_buff,ChIJT3t55DOZqTMR_yk0s2YML2A,2.75
u027,history_buff,ChIJ2yemU_qbqTMRwZtaHfMZSKs,2.76
u028,history_buff,ChIJPwVVvlqfqTMR8k8YW0-7Luo,2.73
u028,history_buff,ChIJQVwA2-ObqTMR--ZXFjrCXiQ,4.91
u028,history_buff,ChIJkRLIDF2ZqTMRYsvjh5V6j3M,3.57
u028,history_buff,ChIJU4E_P7yeqTMRmYjKAQ_D5kY,2.36
u028,history_buff,ChIJQYJWH1-ZqTMRL8vTiCw8NSk,5.0
u028,history_buff,ChIJhwbYF6KhqTMRnblKTxe9bqo,3.97
u028,history_buff,ChIJAaoG--ObqTMRRGDPktel7bk,4.84
u028,history_buff,ChIJT7kt7uGbqTMRE9pS3Ayv3ao,4.3
u028,history_buff,ChIJ44n4BUqZqTMRnTzd5jeE0gQ,3.1
u028,history_buff,ChIJ0_q_fuGbqTMR7Jtr5sWh-hU,3.7
u028,history_buff,ChIJkdhu5OObqTMRKja-3osRDPM,4.05
u028,history_buff,ChIJEXt_JeGbqTMRBiTzDaj6YkE,5.0
u028,history_buff,ChIJJ6QUUPKhqTMRNu715p48jA8,1.54
u028,history_buff,ChIJQRl4S1iZqTMRZzvp3uOXAFg,3.42
u028,history_buff,ChIJZW5_y-abqTMRO1ZYVTbD6mE,4.51
u028,history_buff,ChIJ7QGoYuGbqTMRU-2y4Igwiyw,3.92
u028,history_buff,ChIJPTWPS_6bqTMRToHjT4WgsQY,4.8
u028,history_buff,ChIJkQyF2eCbqTMRT8Gue94LhzI,4.86
u028,history_buff,ChIJp45-1uObqTMRKiyk55UEjGY,3.18
u028,history_buff,ChIJP_YPFwq9qTMRhff__b7AQqY,5.0
u028,history_buff,ChIJzS-uWE6ZqTMR7yjRf5E9bt0,2.46
u028,history_buff,ChIJ5-55wmd9qTMR6ltkkrdlwOw,4.74
u028,history_buff,ChIJaWQelRyXqTMRVFOehBPdGPs,4.91
u028,history_buff,ChIJpcoLrk6ZqTMRcExWAjIzTbo,3.86
u028,history_buff,ChIJff35ql-ZqTMR2rs9ITa-M8A,4.33
u028,history_buff,ChIJVVVVWVeZqTMRl7svJzEKQdE,4.41
u028,history_buff,ChIJY-TUSIGZqTMR3Wq19sd6T4o,5.0
u028,history_buff,ChIJAQAA0EuZqTMRa-VZiB1rJ0M,4.93
u028,history_buff,ChIJm2Mp6xiZqTMRemzTwBMXRVk,4.87
u028,history_buff,ChIJva7EA-KhqTMRXv0yKCs_kPg,3.01
u028,history_buff,ChIJRYgcrqV5qTMRatgajOsUJiE,5.0
u028,history_buff,ChIJpfi_g_WaqTMRbZPSsZ7-BsU,4.66
u028,history_buff,ChIJsxkTKgCdqTMRSM0rYN4esCU,3.86
u028,history_buff,ChIJ_y9nBv6dqTMRNSihzGB6L8k,2.11
u028,history_buff,ChIJq5tljwucqTMRspXTKaTyup8,2.94
u028,history_buff,ChIJnymbkC6bqTMRg5714hrA8KQ,1.8
u028,history_buff,ChIJHzm1fOSYqTMRC7axYsoc5cY,2.17
u028,history_buff,ChIJ2fq8nRidqTMRt671KgbUT8A,2.36
u028,history_buff,ChIJAVOSl9OZqTMRKFuj71JIJUI,3.02
u028,history_buff,ChIJC9NyI_KhqTMRhFllDPnu55A,1.82
u028,history_buff,ChIJS9U3GSF1qTMRl96pI_gSsiY,2.63
u028,history_buff,ChIJvbpuXQCjqTMRUVQdbvGrP58,3.78
u028,history_buff,ChIJpfHZ5QmdqzMREoJ6M-NUHDo,2.0
u028,history_buff,ChIJCc2YS2-7qTMRVPnFSJH-p7c,1.0
u028,history_buff,ChIJa2E7f3qbqTMR3fhTmgUpMos,1.76
u028,history_buff,ChIJn1CSWraQqTMRfev5vyg8Jjk,2.39
u028,history_buff,ChIJldAx2Al_qTMROtLD4K5oONo,2.65
u028,history_buff,ChIJJbfd4lSYqTMRS3ATC-Ydt6k,2.17
u028,history_buff,ChIJvTK96lqfqTMRf85W9lgIVOM,4.51
u028,history_buff,ChIJK7Jd7xWZqTMRv1lhz-p5i2g,3.32
u028,history_buff,ChIJ6TRaEUWZqTMRlloIrB56UHM,1.79
u028,history_buff,ChIJTZoSWC-ZqTMRM1T0lpFognE,1.6
u028,history_buff,ChIJzYaCh0aZqTMRvuQBLuSfLXU,3.77
u028,history_buff,ChIJTU-bAzeZqTMRj14oIniY1AI,1.91
u028,history_buff,ChIJEyWnqmyZqTMRrrqU4cQyuvc,2.26
u028,history_buff,ChIJbXkmC9eZqTMRXfP8h1eanOg,1.82
u028,history_buff,ChIJbUrAhEaZqTMR9e-HBedkeII,3.35
u028,history_buff,ChIJR6QkSf-bqTMR3KyMryTm72I,1.56
u029,history_buff,ChIJiYix3uCbqTMRAqkwfbD7es0,1.67
u029,history_buff,ChIJdZVg9F6ZqTMRbU7ErBLR6vU,4.69
u029,history_buff,ChIJmRDV5l6ZqTMR_TGUzibVfww,4.96
u029,history_buff,ChIJdWAY9omZqTMR5PT1YBVRFhM,1.55
u029,history_buff,ChIJhwbYF6KhqTMRnblKTxe9bqo,5.0
u029,history_buff,ChIJpbDccACbqTMRJYVjO8bttgI,3.42
u029,history_buff,ChIJ__-v5-GbqTMRZsiTt-BnJLw,4.31
u029,history_buff,ChIJT7kt7uGbqTMRE9pS3Ayv3ao,5.0
u029,history_buff,ChIJlWUN8-GbqTMRepueypood48,1.21
u029,history_buff,ChIJ44n4BUqZqTMRnTzd5jeE0gQ,2.27
u029,history_buff,ChIJ0_q_fuGbqTMR7Jtr5sWh-hU,4.79
u029,history_buff,ChIJkdhu5OObqTMRKja-3osRDPM,3.94
u029,history_buff,ChIJEXt_JeGbqTMRBiTzDaj6YkE,4.49
u029,history_buff,ChIJ5-E8c0WZqTMRl_XfV23NVlI,1.45
u029,history_buff,ChIJZW5_y-abqTMRO1ZYVTbD6mE,5.0
u029,history_buff,ChIJ7QGoYuGbqTMRU-2y4Igwiyw,4.79
u029,history_buff,ChIJ3xcIQNCXqTMR5QCimnAfri4,4.73
u029,history_buff,ChIJPTWPS_6bqTMRToHjT4WgsQY,4.68
u029,history_buff,ChIJs6m8SvabqTMRcrwULq3v-uk,3.87
u029,history_buff,ChIJkQyF2eCbqTMRT8Gue94LhzI,4.93
u029,history_buff,ChIJP_YPFwq9qTMRhff__b7AQqY,3.83
u029,history_buff,ChIJ5-55wmd9qTMR6ltkkrdlwOw,4.4
u029,history_buff,ChIJD4VamGibqTMRVm86CV46lfY,5.0
u029,history_buff,ChIJaWQelRyXqTMRVFOehBPdGPs,4.22
u029,history_buff,ChIJX0FewuObqTMRpcVANk2piqg,4.83
u029,history_buff,ChIJpcoLrk6ZqTMRcExWAjIzTbo,5.0
u029,history_buff,ChIJi90hrk6ZqTMRpSo_IcOSSrU,4.57
u029,history_buff,ChIJVVVVWVeZqTMRl7svJzEKQdE,3.52
u029,history_buff,ChIJv5CQXACXqTMRoPabt38KtYk,4.39
u029,history_buff,ChIJY-TUSIGZqTMR3Wq19sd6T4o,4.43
u029,history_buff,ChIJWXXYEWh9qTMR4F1__49kG-0,4.3
u029,history_buff,ChIJfwUUEeGiqzMRDZchWloRdos,5.0
u029,history_buff,ChIJRYgcrqV5qTMRatgajOsUJiE,4.21
u029,history_buff,ChIJpfi_g_WaqTMRbZPSsZ7-BsU,4.35
u029,history_buff,ChIJsxkTKgCdqTMRSM0rYN4esCU,4.23
u029,history_buff,ChIJZz844hudqTMRrHiRx6mqHdk,4.97
u029,history_buff,ChIJ_y9nBv6dqTMRNSihzGB6L8k,2.54
u029,history_buff,ChIJTTtaWgCZqTMRmExL0sIjxn8,1.85
u029,history_buff,ChIJBeMWxG6hqTMRqrRmWNRSU8A,2.25
u029,history_buff,ChIJQbvakUKZqTMREmJfSE0UT84,1.67
u029,history_buff,ChIJZ_1qi7eYqTMRdAJlzBxSLtY,1.33
u029,history_buff,ChIJy7bCWACZqTMRwJqN2l380Xg,1.72
u029,history_buff,ChIJRzK717afqTMRHc1c43G-Nho,1.0
u029,history_buff,ChIJ25AWJ5SgqTMRreNeTYPuQus,1.34
u029,history_buff,ChIJYUesWrZ3qTMR_IFpUBtMg10,1.69
u029,history_buff,ChIJvbpuXQCjqTMRUVQdbvGrP58,3.52
u029,history_buff,ChIJba-Hshp3qTMR1-soRg9QXsg,2.26
u029,history_buff,ChIJwe0ZcZeQqTMRcQyI7b112-M,3.21
u029,history_buff,ChIJU_IxCS6XqTMRV2W5EBLoxlU,2.47
u029,history_buff,ChIJQzUaun4HqTMRxhV0lNxMGnw,2.07
u029,history_buff,ChIJ-QlA2iyXqTMRL-gEYKw3WqU,2.59
u029,history_buff,ChIJ_TtnHqSdqTMRtCgmSVCH37c,2.43
u029,history_buff,ChIJKXD6cZeQqTMRwUq1gbgLimI,3.01
u029,history_buff,ChIJiwISPsGXqTMRcH4hQWrOJlc,1.72
u029,history_buff,ChIJJbfd4lSYqTMRS3ATC-Ydt6k,1.68
u029,history_buff,ChIJi4EUR7egqTMRsqagmytm8LU,2.56
u029,history_buff,ChIJvTK96lqfqTMRf85W9lgIVOM,4.72
u029,history_buff,ChIJBdMP0hucqTMRLk-E6I6Sl04,2.83
u029,history_buff,ChIJTZoSWC-ZqTMRM1T0lpFognE,3.32
u029,history_buff,ChIJk_BrJeKbqTMRy6lIrU8g27M,3.7
u029,history_buff,ChIJzYaCh0aZqTMRvuQBLuSfLXU,3.16
u029,history_buff,ChIJv5WUaV-ZqTMRx2A_hZ7kr7k,1.3
u029,history_buff,ChIJ69rb5DeZqTMRfNGBX2itk9U,1.51
u029,history_buff,ChIJP29DZsOZqTMRyi5f6kTCqag,2.41
u029,history_buff,ChIJUR36uMqeqTMRE5tFqW3d330,2.81
u029,history_buff,ChIJbUrAhEaZqTMR9e-HBedkeII,3.81
u030,history_buff,ChIJdZVg9F6ZqTMRbU7ErBLR6vU,3.85
u030,history_buff,ChIJkRLIDF2ZqTMRYsvjh5V6j3M,4.15
u030,history_buff,ChIJtUqLDKibqTMRvX48jFWyLX8,3.04
u030,history_buff,ChIJhwbYF6KhqTMRnblKTxe9bqo,4.27
u030,history_buff,ChIJ1x1EHOGbqTMR5_q34HlTerk,2.01
u030,history_buff,ChIJocIZfv6bqTMRMHD_dmj-wqg,2.03
u030,history_buff,ChIJ__-v5-GbqTMRZsiTt-BnJLw,3.67
u030,history_buff,ChIJ0_q_fuGbqTMR7Jtr5sWh-hU,4.92
u030,history_buff,ChIJwQ3KH9qYqTMRiX2vvF5-pcI,2.37
u030,history_buff,ChIJS5JJOgadqTMRUJqM5_VlPyo,2.27
u030,history_buff,ChIJQRl4S1iZqTMRZzvp3uOXAFg,5.0
u030,history_buff,ChIJ7QGoYuGbqTMRU-2y4Igwiyw,4.48
u030,history_buff,ChIJBcknJOGbqTMR0FI5ageqdP8,4.54
u030,history_buff,ChIJsU0lXrqbqTMRSzJaUJRJoiQ,4.01
u030,history_buff,ChIJPTWPS_6bqTMRToHjT4WgsQY,4.21
u030,history_buff,ChIJs6m8SvabqTMRcrwULq3v-uk,4.38
u030,history_buff,ChIJkQyF2eCbqTMRT8Gue94LhzI,5.0
u030,history_buff,ChIJv57vuByXqTMRVxIpurXB7Vg,5.0
u030,history_buff,ChIJI-Q9vUuZqTMReWgG8h-y65w,2.83
u030,history_buff,ChIJEalesxWZqTMRXDp52gxWuPo,2.35
u030,history_buff,ChIJKyHUX_SfqzMRGnhoQMklRJY,5.0
u030,history_buff,ChIJP_YPFwq9qTMRhff__b7AQqY,5.0
u030,history_buff,ChIJD4VamGibqTMRVm86CV46lfY,4.16
u030,history_buff,ChIJaWQelRyXqTMRVFOehBPdGPs,4.61
u030,history_buff,ChIJ40-A7RecqTMR3k8P-RT__BU,4.92
u030,history_buff,ChIJX0FewuObqTMRpcVANk2piqg,5.0
u030,history_buff,ChIJpcoLrk6ZqTMRcExWAjIzTbo,4.63
u030,history_buff,ChIJi90hrk6ZqTMRpSo_IcOSSrU,4.54
u030,history_buff,ChIJVVVVWVeZqTMRl7svJzEKQdE,5.0
u030,history_buff,ChIJAQAA0EuZqTMRa-VZiB1rJ0M,5.0
u030,history_buff,ChIJZar-8URlqDMRN_CRHFT0Fco,4.38
u030,history_buff,ChIJpfi_g_WaqTMRbZPSsZ7-BsU,4.86
u030,history_buff,ChIJm1S9B92ZqTMRcvwrwgnkgN4,4.27
u030,history_buff,ChIJsxkTKgCdqTMRSM0rYN4esCU,4.71
u030,history_buff,ChIJLzAmDPGdqTMRN8TcyJ2LUeY,1.97
u030,history_buff,ChIJjSmLnHGeqTMR6C15YGuC4b0,2.88
u030,history_buff,ChIJqw73CWChqTMRmVFAWOAPhJE,2.42
u030,history_buff,ChIJBfGW8m7dqzMR8hx2oAxOvQw,2.26
u030,history_buff,ChIJv1KZujCdqTMRjVz6L1ymzuo,1.85
u030,history_buff,ChIJq7kHmFZ4qTMROLtDWZlh1yM,1.76
u030,history_buff,ChIJ9Wo5rse9qTMR1kklgJYM2dM,2.51
u030,history_buff,ChIJa2E7f3qbqTMR3fhTmgUpMos,2.16
u030,history_buff,ChIJm6vfmXiXqTMR4kJkv5iCjuw,3.25
u030,history_buff,ChIJ-xuu4Hq7qTMRTQKJtzK8dhI,1.93
u030,history_buff,ChIJF894QDCdqTMRfO-Q5OenVLU,3.9
u030,history_buff,ChIJsSgta0aZqTMROUdw_V_lEEo,2.76
u030,history_buff,ChIJvTK96lqfqTMRf85W9lgIVOM,4.41
u030,history_buff,ChIJT6MN1yGZqTMR3UfrE5FetKE,4.34
u030,history_buff,ChIJbXkmC9eZqTMRXfP8h1eanOg,2.48
u030,history_buff,ChIJRx1PrDaZqTMR5hWtt0Kd71w,3.13
u030,history_buff,ChIJg8iXiB-ZqTMRbdDuu583FCs,3.48
u030,history_buff,ChIJQ6Q3gL5zqTMRxMbCTo2EC4Q,2.65
u031,history_buff,ChIJiYix3uCbqTMRAqkwfbD7es0,2.29
u031,history_buff,ChIJdZVg9F6ZqTMRbU7ErBLR6vU,4.52
u031,history_buff,ChIJQVwA2-ObqTMR--ZXFjrCXiQ,4.87
u031,history_buff,ChIJmRDV5l6ZqTMR_TGUzibVfww,4.12
u031,history_buff,ChIJkRLIDF2ZqTMRYsvjh5V6j3M,3.59
u031,history_buff,ChIJQYJWH1-ZqTMRL8vTiCw8NSk,4.76
u031,history_buff,ChIJ4dWUPl-ZqTMRRAXUfxKt42s,4.03
u031,history_buff,ChIJhwbYF6KhqTMRnblKTxe9bqo,4.97
u031,history_buff,ChIJocIZfv6bqTMRMHD_dmj-wqg,3.34
u031,history_buff,ChIJ__-v5-GbqTMRZsiTt-BnJLw,4.59
u031,history_buff,ChIJT7kt7uGbqTMRE9pS3Ayv3ao,4.41
u031,history_buff,ChIJ0_q_fuGbqTMR7Jtr5sWh-hU,4.03
u031,history_buff,ChIJQRl4S1iZqTMRZzvp3uOXAFg,4.05
u031,history_buff,ChIJfcqOsBqZqTMR-AN8c3kGw_I,2.09
u031,history_buff,ChIJ7QGoYuGbqTMRU-2y4Igwiyw,4.49
u031,history_buff,ChIJBcknJOGbqTMR0FI5ageqdP8,5.0
u031,history_buff,ChIJs6m8SvabqTMRcrwULq3v-uk,4.62
u031,history_buff,ChIJkQyF2eCbqTMRT8Gue94LhzI,4.73
u031,history_buff,ChIJC9HXAuGbqTMRgVdZM4RjjwE,5.0
u031,history_buff,ChIJv57vuByXqTMRVxIpurXB7Vg,4.8
u031,history_buff,ChIJb0AvS8ObqTMRiOdREpMasi0,4.67
u031,history_buff,ChIJKyHUX_SfqzMRGnhoQMklRJY,5.0
u031,history_buff,ChIJP_YPFwq9qTMRhff__b7AQqY,4.93
u031,history_buff,ChIJ5-55wmd9qTMR6ltkkrdlwOw,5.0
u031,history_buff,ChIJD4VamGibqTMRVm86CV46lfY,4.07
u031,history_buff,ChIJX0FewuObqTMRpcVANk2piqg,5.0
u031,history_buff,ChIJpcoLrk6ZqTMRcExWAjIzTbo,4.74
u031,history_buff,ChIJff35ql-ZqTMR2rs9ITa-M8A,5.0
u031,history_buff,ChIJi90hrk6ZqTMRpSo_IcOSSrU,4.4
u031,history_buff,ChIJVVVVWVeZqTMRl7svJzEKQdE,4.79
u031,history_buff,ChIJY-TUSIGZqTMR3Wq19sd6T4o,5.0
u031,history_buff,ChIJWXXYEWh9qTMR4F1__49kG-0,5.0
u031,history_buff,ChIJAQAA0EuZqTMRa-VZiB1rJ0M,4.31
u031,history_buff,ChIJfwUUEeGiqzMRDZchWloRdos,4.1
u031,history_buff,ChIJm2Mp6xiZqTMRemzTwBMXRVk,4.87
u031,history_buff,ChIJva7EA-KhqTMRXv0yKCs_kPg,2.55
u031,history_buff,ChIJZar-8URlqDMRN_CRHFT0Fco,4.0
u031,history_buff,ChIJnagE7CsNqTMRFZ1wkCBdgH8,4.52
u031,history_buff,ChIJpfi_g_WaqTMRbZPSsZ7-BsU,4.17
u031,history_buff,ChIJm1S9B92ZqTMRcvwrwgnkgN4,3.98
u031,history_buff,ChIJsxkTKgCdqTMRSM0rYN4esCU,4.34
u031,history_buff,ChIJwY0vHOGbqTMRONDE_Nrwbcc,2.67
